Source.Name,Timestamp,Vehicle,Protocol,Short Term Fuel Trim Bank 1 (STFT),Long Term Fuel Trim Bank 1 (LTFT),Calculated Engine Load,Engine RPM,Vehicle Speed,Throttle Position (TPS),Intake Manifold Pressure (MAP)
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:21:57.625,Honda Brio 2015,ATSP0,-1.56,10.94,65.0,2488.0,47.0,19.0,89.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:21:59.084,Honda Brio 2015,ATSP0,0.0,10.94,99.0,1737.0,49.0,77.0,100.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:00.589,Honda Brio 2015,ATSP0,-1.56,10.94,99.0,1890.0,53.0,25.0,74.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:02.099,Honda Brio 2015,ATSP0,-3.13,11.72,60.0,1964.0,55.0,21.0,61.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:03.665,Honda Brio 2015,ATSP0,0.0,11.72,58.0,1999.0,56.0,20.0,54.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:05.135,Honda Brio 2015,ATSP0,-1.56,11.72,52.0,2040.0,57.0,21.0,55.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:06.620,Honda Brio 2015,ATSP0,0.0,11.72,51.0,2078.0,59.0,21.0,55.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:08.151,Honda Brio 2015,ATSP0,0.0,11.72,50.0,2124.0,60.0,21.0,54.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:09.635,Honda Brio 2015,ATSP0,0.0,11.72,49.0,2157.0,61.0,20.0,43.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:11.142,Honda Brio 2015,ATSP0,-4.69,12.5,21.0,2157.0,60.0,17.0,21.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:12.664,Honda Brio 2015,ATSP0,-10.16,13.28,16.0,2119.0,59.0,17.0,21.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:14.161,Honda Brio 2015,ATSP0,0.0,13.28,19.0,2069.0,58.0,18.0,27.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:15.679,Honda Brio 2015,ATSP0,0.0,12.5,30.0,2054.0,58.0,19.0,35.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:17.254,Honda Brio 2015,ATSP0,-5.47,11.72,28.0,2077.0,57.0,17.0,21.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:18.764,Honda Brio 2015,ATSP0,0.0,12.5,29.0,2048.0,57.0,20.0,41.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:20.243,Honda Brio 2015,ATSP0,0.0,11.72,39.0,2090.0,59.0,18.0,29.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:21.692,Honda Brio 2015,ATSP0,0.0,13.28,16.0,2072.0,59.0,19.0,34.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:23.192,Honda Brio 2015,ATSP0,-11.72,12.5,30.0,2097.0,59.0,19.0,34.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:24.668,Honda Brio 2015,ATSP0,-3.13,12.5,25.0,2104.0,59.0,18.0,32.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:26.126,Honda Brio 2015,ATSP0,-3.91,12.5,29.0,2124.0,59.0,19.0,33.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:27.582,Honda Brio 2015,ATSP0,-2.34,12.5,22.0,2105.0,59.0,17.0,21.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:29.046,Honda Brio 2015,ATSP0,0.0,13.28,17.0,2109.0,59.0,18.0,23.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:30.496,Honda Brio 2015,ATSP0,-2.34,13.28,23.0,2091.0,58.0,18.0,30.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:31.958,Honda Brio 2015,ATSP0,-5.47,12.5,38.0,2102.0,58.0,27.0,87.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:33.457,Honda Brio 2015,ATSP0,-1.56,10.94,92.0,2188.0,62.0,38.0,98.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:34.972,Honda Brio 2015,ATSP0,0.78,10.94,96.0,2325.0,66.0,40.0,97.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:36.377,Honda Brio 2015,ATSP0,-3.13,10.94,91.0,2396.0,68.0,27.0,72.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:37.797,Honda Brio 2015,ATSP0,0.0,11.72,26.0,2401.0,66.0,18.0,24.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:39.385,Honda Brio 2015,ATSP0,-6.25,11.72,27.0,2300.0,64.0,20.0,40.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:40.877,Honda Brio 2015,ATSP0,-3.91,11.72,38.0,2229.0,62.0,20.0,37.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:42.389,Honda Brio 2015,ATSP0,-1.56,12.5,29.0,2148.0,60.0,20.0,45.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:43.984,Honda Brio 2015,ATSP0,-3.13,11.72,61.0,2097.0,59.0,23.0,69.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:45.533,Honda Brio 2015,ATSP0,1.56,11.72,56.0,2078.0,58.0,18.0,29.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:46.977,Honda Brio 2015,ATSP0,-5.47,12.5,31.0,2002.0,56.0,19.0,37.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:48.477,Honda Brio 2015,ATSP0,-0.78,12.5,32.0,1932.0,53.0,19.0,26.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:50.077,Honda Brio 2015,ATSP0,0.0,14.06,15.0,1801.0,50.0,16.0,24.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:51.559,Honda Brio 2015,ATSP0,0.0,12.5,31.0,1698.0,47.0,19.0,38.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:53.122,Honda Brio 2015,ATSP0,0.0,12.5,33.0,1640.0,45.0,16.0,22.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:54.597,Honda Brio 2015,ATSP0,0.0,14.84,14.0,1516.0,42.0,16.0,21.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:56.042,Honda Brio 2015,ATSP0,0.0,15.63,14.0,1412.0,39.0,18.0,38.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:57.549,Honda Brio 2015,ATSP0,0.0,12.5,35.0,1377.0,39.0,21.0,69.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:22:58.993,Honda Brio 2015,ATSP0,-2.34,12.5,36.0,1374.0,38.0,18.0,39.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:00.478,Honda Brio 2015,ATSP0,-3.91,12.5,35.0,1346.0,37.0,16.0,27.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:01.965,Honda Brio 2015,ATSP0,-3.91,14.06,21.0,1154.0,34.0,16.0,34.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:03.449,Honda Brio 2015,ATSP0,-2.34,14.84,33.0,804.0,30.0,16.0,37.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:04.910,Honda Brio 2015,ATSP0,-3.91,14.84,34.0,786.0,23.0,16.0,37.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:06.391,Honda Brio 2015,ATSP0,-1.56,15.63,27.0,772.0,16.0,15.0,29.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:07.900,Honda Brio 2015,ATSP0,-2.34,16.41,24.0,775.0,8.0,15.0,29.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:09.417,Honda Brio 2015,ATSP0,-2.34,16.41,24.0,781.0,2.0,15.0,29.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:10.944,Honda Brio 2015,ATSP0,-2.34,16.41,23.0,776.0,0.0,15.0,29.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:12.499,Honda Brio 2015,ATSP0,-0.78,16.41,25.0,788.0,0.0,15.0,29.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:13.990,Honda Brio 2015,ATSP0,-0.78,16.41,25.0,787.0,0.0,15.0,29.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:15.505,Honda Brio 2015,ATSP0,-0.78,16.41,25.0,788.0,0.0,15.0,31.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:16.960,Honda Brio 2015,ATSP0,0.0,14.06,38.0,823.0,0.0,16.0,42.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:18.428,Honda Brio 2015,ATSP0,-1.56,14.06,38.0,785.0,0.0,16.0,42.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:19.884,Honda Brio 2015,ATSP0,2.34,14.06,37.0,782.0,0.0,16.0,41.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:21.435,Honda Brio 2015,ATSP0,3.13,14.06,37.0,785.0,0.0,21.0,54.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:22.962,Honda Brio 2015,ATSP0,-2.34,12.5,54.0,1173.0,2.0,19.0,79.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:24.466,Honda Brio 2015,ATSP0,0.0,12.5,83.0,1042.0,9.0,21.0,52.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:25.975,Honda Brio 2015,ATSP0,0.0,13.28,17.0,1301.0,9.0,21.0,82.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:27.443,Honda Brio 2015,ATSP0,0.0,11.72,92.0,1056.0,15.0,48.0,59.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:28.911,Honda Brio 2015,ATSP0,0.0,13.28,24.0,1099.0,14.0,16.0,28.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:30.495,Honda Brio 2015,ATSP0,0.0,14.06,54.0,1029.0,14.0,23.0,94.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:31.957,Honda Brio 2015,ATSP0,0.0,11.72,97.0,1446.0,20.0,33.0,70.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:33.428,Honda Brio 2015,ATSP0,-0.78,13.28,16.0,1351.0,25.0,22.0,72.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:34.864,Honda Brio 2015,ATSP0,-3.91,11.72,82.0,1142.0,24.0,19.0,54.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:36.340,Honda Brio 2015,ATSP0,-1.56,11.72,60.0,1209.0,25.0,20.0,62.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:37.795,Honda Brio 2015,ATSP0,0.0,12.5,51.0,1288.0,26.0,16.0,29.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:39.265,Honda Brio 2015,ATSP0,-7.81,14.06,20.0,1249.0,25.0,19.0,40.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:40.751,Honda Brio 2015,ATSP0,-1.56,13.28,26.0,1242.0,25.0,16.0,27.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:42.186,Honda Brio 2015,ATSP0,2.34,14.06,28.0,1223.0,24.0,18.0,40.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:43.640,Honda Brio 2015,ATSP0,0.78,13.28,37.0,1192.0,24.0,16.0,27.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:45.129,Honda Brio 2015,ATSP0,3.91,14.84,20.0,1178.0,24.0,16.0,25.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:46.584,Honda Brio 2015,ATSP0,4.69,12.5,38.0,1175.0,24.0,16.0,27.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:48.111,Honda Brio 2015,ATSP0,-2.34,14.84,59.0,1153.0,25.0,30.0,81.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:49.563,Honda Brio 2015,ATSP0,-14.06,11.72,46.0,1398.0,28.0,19.0,52.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:51.059,Honda Brio 2015,ATSP0,0.78,11.72,35.0,1502.0,31.0,15.0,28.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:52.546,Honda Brio 2015,ATSP0,-3.13,12.5,35.0,1573.0,32.0,19.0,41.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:54.030,Honda Brio 2015,ATSP0,-2.34,12.5,35.0,1659.0,34.0,19.0,39.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:55.561,Honda Brio 2015,ATSP0,-2.34,12.5,24.0,1713.0,35.0,16.0,20.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:57.027,Honda Brio 2015,ATSP0,0.0,14.06,14.0,1680.0,34.0,16.0,21.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:23:58.530,Honda Brio 2015,ATSP0,0.0,14.06,13.0,1643.0,33.0,16.0,20.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:00.012,Honda Brio 2015,ATSP0,0.0,14.84,18.0,1647.0,33.0,20.0,29.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:01.537,Honda Brio 2015,ATSP0,0.0,14.06,15.0,1603.0,32.0,16.0,21.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:03.065,Honda Brio 2015,ATSP0,0.0,14.84,14.0,1511.0,30.0,16.0,21.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:04.591,Honda Brio 2015,ATSP0,0.0,15.63,14.0,1424.0,28.0,17.0,27.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:06.078,Honda Brio 2015,ATSP0,0.0,14.06,20.0,1397.0,28.0,16.0,21.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:07.673,Honda Brio 2015,ATSP0,0.0,12.5,67.0,1391.0,29.0,47.0,100.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:09.147,Honda Brio 2015,ATSP0,0.0,10.94,98.0,1700.0,35.0,63.0,100.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:10.621,Honda Brio 2015,ATSP0,1.56,10.94,99.0,2005.0,42.0,14.0,41.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:12.101,Honda Brio 2015,ATSP0,0.78,10.94,29.0,2145.0,43.0,16.0,20.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:13.726,Honda Brio 2015,ATSP0,0.0,14.06,14.0,1932.0,38.0,16.0,21.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:15.182,Honda Brio 2015,ATSP0,0.0,14.84,15.0,1699.0,34.0,16.0,21.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:16.713,Honda Brio 2015,ATSP0,0.0,14.84,14.0,1564.0,31.0,16.0,21.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:18.232,Honda Brio 2015,ATSP0,0.0,14.84,14.0,1415.0,29.0,15.0,20.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:19.724,Honda Brio 2015,ATSP0,0.0,17.19,15.0,898.0,28.0,15.0,27.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:21.171,Honda Brio 2015,ATSP0,0.0,14.84,26.0,893.0,25.0,16.0,28.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:22.713,Honda Brio 2015,ATSP0,0.0,15.63,21.0,872.0,21.0,15.0,27.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:24.190,Honda Brio 2015,ATSP0,-9.38,16.41,23.0,790.0,16.0,15.0,28.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:25.637,Honda Brio 2015,ATSP0,-6.25,16.41,24.0,788.0,15.0,18.0,38.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:27.133,Honda Brio 2015,ATSP0,-4.69,14.06,31.0,1011.0,13.0,17.0,37.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:28.594,Honda Brio 2015,ATSP0,5.66,22.06,34.0,822.0,6.0,17.0,41.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:30.033,Honda Brio 2015,ATSP0,5.84,22.24,35.0,851.0,2.0,16.0,41.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:31.497,Honda Brio 2015,ATSP0,6.8,23.2,35.0,848.0,0.0,16.0,42.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:32.986,Honda Brio 2015,ATSP0,7.76,22.6,37.0,754.0,0.0,16.0,43.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:34.543,Honda Brio 2015,ATSP0,11.06,22.78,38.0,801.0,0.0,16.0,43.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:36.049,Honda Brio 2015,ATSP0,12.81,22.96,37.0,803.0,0.0,16.0,43.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:37.561,Honda Brio 2015,ATSP0,15.33,23.14,37.0,770.0,0.0,16.0,43.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:39.049,Honda Brio 2015,ATSP0,17.85,23.32,37.0,716.0,0.0,16.0,43.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:40.567,Honda Brio 2015,ATSP0,18.82,23.5,37.0,756.0,0.0,16.0,43.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:42.050,Honda Brio 2015,ATSP0,18.21,23.68,37.0,818.0,0.0,16.0,44.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:43.540,Honda Brio 2015,ATSP0,19.18,23.86,37.0,722.0,0.0,16.0,44.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:45.004,Honda Brio 2015,ATSP0,18.57,24.04,37.0,793.0,0.0,16.0,44.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:46.533,Honda Brio 2015,ATSP0,17.97,24.22,37.0,840.0,0.0,16.0,44.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:48.016,Honda Brio 2015,ATSP0,17.37,24.4,37.0,842.0,0.0,16.0,44.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:49.489,Honda Brio 2015,ATSP0,15.99,24.58,37.0,856.0,0.0,16.0,43.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:50.979,Honda Brio 2015,ATSP0,15.39,24.76,36.0,816.0,0.0,16.0,44.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:52.519,Honda Brio 2015,ATSP0,15.57,24.94,36.0,750.0,0.0,16.0,43.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:54.012,Honda Brio 2015,ATSP0,14.97,25.12,36.0,767.0,0.0,16.0,43.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:55.465,Honda Brio 2015,ATSP0,14.37,25.3,36.0,732.0,0.0,16.0,43.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:56.931,Honda Brio 2015,ATSP0,14.55,25.48,36.0,823.0,0.0,16.0,43.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:58.402,Honda Brio 2015,ATSP0,13.94,25.66,36.0,847.0,0.0,16.0,43.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:24:59.858,Honda Brio 2015,ATSP0,14.12,25.84,36.0,862.0,0.0,16.0,43.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:01.299,Honda Brio 2015,ATSP0,13.52,26.02,36.0,865.0,0.0,16.0,43.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:02.794,Honda Brio 2015,ATSP0,13.7,26.2,36.0,739.0,0.0,16.0,43.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:04.278,Honda Brio 2015,ATSP0,13.88,26.38,36.0,830.0,0.0,16.0,43.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:05.772,Honda Brio 2015,ATSP0,14.06,26.56,36.0,823.0,0.0,16.0,44.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:07.335,Honda Brio 2015,ATSP0,14.24,26.74,37.0,746.0,0.0,16.0,44.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:08.801,Honda Brio 2015,ATSP0,13.64,26.92,36.0,762.0,0.0,16.0,44.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:10.269,Honda Brio 2015,ATSP0,13.82,27.1,37.0,853.0,0.0,16.0,45.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:11.806,Honda Brio 2015,ATSP0,14.0,27.28,37.0,777.0,0.0,16.0,45.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:13.256,Honda Brio 2015,ATSP0,14.18,27.46,37.0,843.0,0.0,16.0,45.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:14.713,Honda Brio 2015,ATSP0,13.58,27.64,37.0,783.0,0.0,16.0,45.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:16.182,Honda Brio 2015,ATSP0,13.76,27.82,37.0,793.0,0.0,16.0,45.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:17.648,Honda Brio 2015,ATSP0,13.94,28.0,37.0,773.0,0.0,16.0,45.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:19.074,Honda Brio 2015,ATSP0,14.12,28.18,37.0,831.0,0.0,16.0,45.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:20.616,Honda Brio 2015,ATSP0,14.3,28.36,37.0,736.0,0.0,16.0,45.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:22.051,Honda Brio 2015,ATSP0,14.48,28.54,37.0,737.0,0.0,16.0,44.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:23.504,Honda Brio 2015,ATSP0,14.66,28.72,37.0,826.0,0.0,16.0,45.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:25.001,Honda Brio 2015,ATSP0,14.84,28.9,37.0,718.0,0.0,16.0,45.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:26.424,Honda Brio 2015,ATSP0,15.02,29.08,37.0,827.0,0.0,16.0,45.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:27.915,Honda Brio 2015,ATSP0,15.2,29.26,37.0,851.0,0.0,16.0,44.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:29.424,Honda Brio 2015,ATSP0,15.38,29.44,36.0,854.0,0.0,16.0,44.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:30.864,Honda Brio 2015,ATSP0,15.56,29.62,36.0,746.0,0.0,16.0,45.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:32.435,Honda Brio 2015,ATSP0,14.96,29.8,36.0,811.0,0.0,16.0,45.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:33.908,Honda Brio 2015,ATSP0,15.14,29.98,36.0,738.0,0.0,16.0,45.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:35.436,Honda Brio 2015,ATSP0,16.1,30.16,36.0,723.0,0.0,16.0,45.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:36.908,Honda Brio 2015,ATSP0,16.28,30.34,36.0,792.0,0.0,16.0,45.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:38.360,Honda Brio 2015,ATSP0,15.68,30.52,36.0,856.0,0.0,16.0,45.0
brio_2015_obd_log_20260106_212122.csv,2026-01-06 21:25:39.826,Honda Brio 2015,ATSP0,15.86,30.7,36.0,840.0,0.0,16.0,45.0
